source_file,source_row,board,model,candidate,method_family,throughput_or_metric,gain_or_delta,accuracy,replay,decision,outcome_class,evidence_path
02_evidence_raw/local_pi5/pi5_phase_vk_reports_20260404/gpu_layer_compare_matrix.csv,1,unknown,yolo11n,baseline,other,81.61792,,,,unspecified,success_or_retained,02_evidence_raw/local_pi5/pi5_phase_vk_reports_20260404/gpu_layer_compare_matrix.csv
02_evidence_raw/local_pi5/pi5_phase_vk_reports_20260404/gpu_layer_compare_matrix.csv,4,unknown,yolo11s,baseline,other,154.490601,,,,unspecified,success_or_retained,02_evidence_raw/local_pi5/pi5_phase_vk_reports_20260404/gpu_layer_compare_matrix.csv
02_evidence_raw/remote_stm32/custom_kernel/f746_custom_kernel_matrix.csv,1,f746,unknown,f746_custom_kernel_matrix_next_executable_candidate,operator_autotune,,,,,pending_candidate_build,success_or_retained,02_evidence_raw/remote_stm32/custom_kernel/f746_custom_kernel_matrix.csv
02_evidence_raw/remote_stm32/operator_autotune/operator_registry.csv,5,unknown,vww,vww,fixed_shape_codegen;cmsis_nn_ofast;operator_autotune,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/operator_autotune/operator_registry.csv
02_evidence_raw/remote_stm32/operator_autotune/operator_registry.csv,9,unknown,kws,kws,fixed_shape_codegen;cmsis_nn_ofast;operator_autotune,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/operator_autotune/operator_registry.csv
02_evidence_raw/remote_stm32/operator_autotune/operator_registry.csv,12,unknown,ad,ad,static_schedule;cmsis_nn_ofast;operator_autotune,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/operator_autotune/operator_registry.csv
02_evidence_raw/remote_stm32/optimization/compiler_flag_matrix.csv,1,f746,ad,ad,g0_sram_rescue,,,pass_top1_78.1_auc_0.862,,retained_baseline,success_or_retained,02_evidence_raw/remote_stm32/optimization/compiler_flag_matrix.csv
02_evidence_raw/remote_stm32/optimization/compiler_flag_matrix.csv,3,f746,ad,ad,cmsis_nn_ofast,,,pass_top1_78.1_auc_0.862,,retained_new_latency_best,success_or_retained,02_evidence_raw/remote_stm32/optimization/compiler_flag_matrix.csv
02_evidence_raw/remote_stm32/optimization/compiler_flag_matrix.csv,4,f746,ic,ic,cmsis_nn_ofast,,,pass_top1_87.5_auc_0.988,,retained_new_latency_best,success_or_retained,02_evidence_raw/remote_stm32/optimization/compiler_flag_matrix.csv
02_evidence_raw/remote_stm32/optimization/compiler_flag_matrix.csv,5,f746,kws,kws,cmsis_nn_ofast,,,pass_top1_90.1_auc_0.995,,retained_new_latency_best,success_or_retained,02_evidence_raw/remote_stm32/optimization/compiler_flag_matrix.csv
02_evidence_raw/remote_stm32/optimization/compiler_flag_matrix.csv,6,f746,vww,vww,cmsis_nn_ofast,,,pass_top1_85.8_auc_0.937,,retained_new_latency_best,success_or_retained,02_evidence_raw/remote_stm32/optimization/compiler_flag_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_ad_custom_impl_matrix.csv,1,f746,ad,ad_static_schedule_direct_cmsis_s8,static_schedule,379.890,0.956,pending,,aggressive_candidate_pending_accuracy_5x_replay,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_ad_custom_impl_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_ad_custom_impl_matrix.csv,2,f746,ad,ad_static_schedule_direct_cmsis_s8_unchecked,static_schedule,not_run,not_run,not_run,,build_only_runnable_artifact_created,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_ad_custom_impl_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_ad_post_validation_squeeze_matrix.csv,1,f746,ad,ad_static_schedule_unchecked,static_schedule,,,,5x_replay+paired_accuracy,conservative_retained_deep_impl,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_ad_post_validation_squeeze_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_ad_safe_squeeze_matrix.csv,1,f746,ad,current_o3_squeeze,other,,0.000,,,keep,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_ad_safe_squeeze_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv,2,f746,kws,kws,cmsis_nn_ofast,,,Top1 90.1 / AUC 0.995,,current_retained_reference,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv,9,f746,kws,kws,other,,,Top1 90.1 / AUC 0.995,,current_retained_reference,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv,11,f746,vww,vww,cmsis_nn_ofast,,,Top1 85.8 / AUC 0.937,,current_retained_reference,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv,18,f746,vww,vww,other,,,Top1 85.8 / AUC 0.937,,current_retained_reference,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv,20,f746,ic,ic,cmsis_nn_ofast,,,Top1 87.5 / AUC 0.988,,current_retained_reference,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv,27,f746,ic,ic,other,,,Top1 87.5 / AUC 0.988,,current_retained_reference,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv,28,f746,ad,ad,cmsis_nn_ofast,,,pass_top1_78.1_auc_0.862,,retained_new_latency_best_after_3x_replay,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv,29,f746,ad,ad,cmsis_nn_ofast,,,Top1 78.1 / AUC 0.862,,current_retained_reference,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv,36,f746,ad,ad,other,,,Top1 78.1 / AUC 0.862,,current_retained_reference,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_compile_squeeze_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_fallback_elimination_matrix.csv,6,f746,unknown,f746_fallback_elimination_matrix_next_executable_candidate,operator_autotune,,,,,pending_candidate_build,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_fallback_elimination_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_ic_residual_activation_matrix.csv,1,f746,ic,current_cmsis_nn_add,cmsis_nn_ofast,,,,,retained_baseline,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_ic_residual_activation_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_ic_residual_block_matrix.csv,2,f746,ic,ic_residual_add_fixedshape_checked,fixed_shape_codegen;residual_coupled,pending_board,,,,build_pass_pending_flash_smoke_perf,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_ic_residual_block_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_ic_residual_block_matrix.csv,3,f746,ic,ic_residual_add_fixedshape_unchecked,fixed_shape_codegen;residual_coupled,pending_board,,,,build_pass_pending_flash_smoke_perf,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_ic_residual_block_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_ic_residual_block_matrix.csv,4,f746,ic,ic_convblock1_fixedshape_checked,fixed_shape_codegen;cmsis_nn_ofast,pending_board,,,,build_pass_pending_flash_smoke_perf,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_ic_residual_block_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_ic_residual_block_matrix.csv,5,f746,ic,ic_convblock1_fixedshape_unchecked,fixed_shape_codegen;cmsis_nn_ofast,pending_board,,,,build_pass_pending_flash_smoke_perf,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_ic_residual_block_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_ic_residual_block_matrix.csv,6,f746,ic,ic_conv_residual_coupled_checked,residual_coupled,pending_board,,,,build_pass_pending_flash_smoke_perf,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_ic_residual_block_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_ic_residual_block_matrix.csv,7,f746,ic,ic_conv_residual_coupled_unchecked,residual_coupled,pending_board,,,,build_pass_pending_flash_smoke_perf,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_ic_residual_block_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_ic_residual_block_matrix.csv,8,f746,ic,ic_conv_residual_coupled_block112_checked,residual_coupled,pending_board,,,,build_pass_pending_flash_smoke_perf,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_ic_residual_block_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_ic_residual_block_matrix.csv,9,f746,ic,ic_conv_residual_coupled_block112_unchecked,residual_coupled,pending_board,,,,build_pass_pending_flash_smoke_perf,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_ic_residual_block_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_kws_frontend_squeeze_matrix.csv,1,f746,kws,current_host_feature_input,other,,,paired_pass,,retained_baseline,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_kws_frontend_squeeze_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_kws_speed_catchup_matrix.csv,9,f746,kws,kws_stem_conv_fixedshape_checked,fixed_shape_codegen;public_comparison,26.829,0.662,top1_90.1_pass,5/5,aggressive_candidate_speed_catchup_checked,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_kws_speed_catchup_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_kws_speed_catchup_matrix.csv,10,f746,kws,kws_stem_conv_fixedshape_unchecked,fixed_shape_codegen,26.891,0.897,top1_90.1_pass,5x_replay_pass,aggressive_candidate_speed_catchup,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_kws_speed_catchup_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_memory_tiering_matrix.csv,5,f746,all,all,other,,,,,not_retained,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_memory_tiering_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_memory_tiering_matrix.csv,6,f746,all,all,other,,,,,not_retained,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_memory_tiering_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_monitor_overhead_matrix.csv,1,f746,kws,current_harness,other,26.651,,,,retained_or_defended,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_monitor_overhead_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_monitor_overhead_matrix.csv,3,f746,vww,current_harness,other,8.127,,,,retained_or_defended,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_monitor_overhead_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_monitor_overhead_matrix.csv,5,f746,ic,current_harness,other,6.859,,,,retained_or_defended,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_monitor_overhead_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_monitor_overhead_matrix.csv,7,f746,ad,current_harness,other,376.294,,,,retained_or_defended,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_monitor_overhead_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_runtime_overhead_matrix.csv,1,f746,kws,current_harness,other,26.651,,,,retained_or_defended,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_runtime_overhead_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_runtime_overhead_matrix.csv,4,f746,vww,current_harness,other,8.127,,,,retained_or_defended,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_runtime_overhead_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_runtime_overhead_matrix.csv,7,f746,ic,current_harness,other,6.859,,,,retained_or_defended,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_runtime_overhead_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_runtime_overhead_matrix.csv,10,f746,ad,current_harness,other,376.294,,,,retained_or_defended,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_runtime_overhead_matrix.csv
02_evidence_raw/remote_stm32/optimization/f746_vww_arena_scratch_matrix.csv,1,f746,vww,current_200kb_arena,arena_reuse;g0_sram_rescue,,,,,retained_baseline,success_or_retained,02_evidence_raw/remote_stm32/optimization/f746_vww_arena_scratch_matrix.csv
02_evidence_raw/remote_stm32/optimization/g0_kws_sram_offender_table.csv,12,g0,kws,rescue_128k,g0_sram_rescue,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/optimization/g0_kws_sram_offender_table.csv
02_evidence_raw/remote_stm32/optimization/kws_mlperf_score_path_matrix.csv,3,unknown,kws,kws_stem_conv_fixedshape_unchecked,fixed_shape_codegen;public_comparison,,,,,not conservative retained because gain <1.0,success_or_retained,02_evidence_raw/remote_stm32/optimization/kws_mlperf_score_path_matrix.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,1,f746,ad,ofast_gc,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,2,f746,ad,ofast_no_common,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,3,f746,ad,Ofast+gc-sections,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,4,f746,ad,Ofast+no-common,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,5,f746,ad,O3,other,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,6,f746,ad,Ofast,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,7,f746,ad,current_best_known,other,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,9,f746,ic,ofast_gc,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,10,f746,ic,ofast_no_common,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,11,f746,ic,Ofast+gc-sections,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,12,f746,ic,Ofast+no-common,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,13,f746,ic,O3,other,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,14,f746,ic,Ofast,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,15,f746,ic,current_best_known,other,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,17,f746,kws,ofast_gc,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,18,f746,kws,ofast_no_common,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,19,f746,kws,Ofast+gc-sections,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,20,f746,kws,Ofast+no-common,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,21,f746,kws,O3,other,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,22,f746,kws,Ofast,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,23,f746,kws,current_best_known,other,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,25,f746,vww,ofast_gc,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,26,f746,vww,ofast_no_common,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,27,f746,vww,Ofast+gc-sections,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,28,f746,vww,Ofast+no-common,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,29,f746,vww,O3,other,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,30,f746,vww,Ofast,cmsis_nn_ofast,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv,31,f746,vww,current_best_known,other,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/optimization/static_resource_rank.csv
02_evidence_raw/remote_stm32/profiling/f746_cycle_profile_matrix.csv,1,f746,kws,kws,cmsis_nn_ofast;public_comparison,,,,,profile_only_not_retained_firmware,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_cycle_profile_matrix.csv
02_evidence_raw/remote_stm32/profiling/f746_cycle_profile_matrix.csv,2,f746,vww,vww,cmsis_nn_ofast;public_comparison,,,,,profile_only_not_retained_firmware,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_cycle_profile_matrix.csv
02_evidence_raw/remote_stm32/profiling/f746_cycle_profile_matrix.csv,3,f746,ic,ic,cmsis_nn_ofast;public_comparison,,,,,profile_only_not_retained_firmware,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_cycle_profile_matrix.csv
02_evidence_raw/remote_stm32/profiling/f746_cycle_profile_matrix.csv,4,f746,ad,ad,public_comparison,,,,,profile_only_not_retained_firmware,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_cycle_profile_matrix.csv
02_evidence_raw/remote_stm32/profiling/f746_kernel_coverage_matrix.csv,1,f746,kws,kws,cmsis_nn_ofast,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_kernel_coverage_matrix.csv
02_evidence_raw/remote_stm32/profiling/f746_kernel_coverage_matrix.csv,2,f746,vww,vww,cmsis_nn_ofast,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_kernel_coverage_matrix.csv
02_evidence_raw/remote_stm32/profiling/f746_kernel_coverage_matrix.csv,3,f746,ic,ic,cmsis_nn_ofast,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_kernel_coverage_matrix.csv
02_evidence_raw/remote_stm32/profiling/f746_kernel_coverage_matrix.csv,4,f746,ad,ad,cmsis_nn_ofast,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_kernel_coverage_matrix.csv
02_evidence_raw/remote_stm32/profiling/f746_kernel_path_preservation_matrix.csv,3,f746,vww,vww,fixed_shape_codegen,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_kernel_path_preservation_matrix.csv
02_evidence_raw/remote_stm32/profiling/f746_kernel_path_preservation_matrix.csv,6,f746,kws,kws,fixed_shape_codegen,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_kernel_path_preservation_matrix.csv
02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv,1,f746,kws,f746_kws_cmsis_coverage_recheck,fixed_shape_codegen;cmsis_nn_ofast,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv
02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv,2,f746,kws,f746_kws_cmsis_coverage_recheck,fixed_shape_codegen;cmsis_nn_ofast,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv
02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv,3,f746,kws,f746_kws_cmsis_coverage_recheck,fixed_shape_codegen;cmsis_nn_ofast,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv
02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv,4,f746,kws,f746_kws_cmsis_coverage_recheck,fixed_shape_codegen;cmsis_nn_ofast,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv
02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv,5,f746,kws,f746_kws_cmsis_coverage_recheck,fixed_shape_codegen;cmsis_nn_ofast,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv
02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv,6,f746,kws,f746_kws_cmsis_coverage_recheck,fixed_shape_codegen;cmsis_nn_ofast,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv
02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv,7,f746,kws,f746_kws_cmsis_coverage_recheck,fixed_shape_codegen;cmsis_nn_ofast,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv
02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv,8,f746,kws,f746_kws_cmsis_coverage_recheck,fixed_shape_codegen;cmsis_nn_ofast,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv
02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv,9,f746,kws,f746_kws_cmsis_coverage_recheck,fixed_shape_codegen;cmsis_nn_ofast,,,,,unspecified,success_or_retained,02_evidence_raw/remote_stm32/profiling/f746_kws_cmsis_coverage_recheck.csv
